Wall time,Step,Value
1694920009.664903,169,61.637451171875
1694920026.6724374,170,85.30779266357422
1694920042.001349,171,98.74968719482422
1694920052.37417,172,18.287967681884766
1694920068.9611614,173,23.5209903717041
1694920084.2807267,174,43.06399917602539
1694920099.9889457,175,28.626441955566406
1694920114.9977915,176,45.289344787597656
1694920131.1671517,177,83.46289825439453
1694920146.2365763,178,105.81815338134766
1694920162.6721754,179,39.952545166015625
1694920177.854598,180,17.67890739440918
1694920192.0342903,181,82.4117202758789
1694920207.1120808,182,74.46626281738281
1694920220.8638933,183,66.98855590820312
1694920231.0877218,184,34.129512786865234
1694920244.9988678,185,90.11810302734375
1694920259.6800704,186,71.18206787109375
1694920273.2240648,187,102.977783203125
1694920286.4968379,188,107.86461639404297
1694920298.2182078,189,62.933380126953125
1694920306.056146,190,8.00725269317627
1694920318.7362592,191,152.05877685546875
1694920332.035741,192,131.51646423339844
1694920340.385809,193,43.7518196105957
1694920355.1731896,194,122.86254119873047
1694920368.7750094,195,82.91158294677734
1694920383.0423684,196,107.4280776977539
1694920398.3604517,197,118.41963958740234
1694920412.5348654,198,106.6475601196289
1694920420.7704625,199,69.7642593383789
1694920429.8954222,200,38.23447036743164
1694920446.1400826,201,37.20014190673828
1694920461.2993104,202,56.33244323730469
1694920471.5655036,203,45.2866096496582
1694920488.023573,204,29.218852996826172
1694920499.0351741,205,-47.22107696533203
1694920514.5542839,206,58.39781188964844
1694920524.9058092,207,-4.2425103187561035
1694920539.0209758,208,67.72418212890625
1694920548.7266128,209,16.00518035888672
1694920562.1476321,210,87.27872467041016
1694920576.2486007,211,103.25606536865234
1694920590.6159928,212,86.40849304199219
1694920601.1881716,213,-34.04001998901367
1694920614.833375,214,56.84492111206055
1694920627.454515,215,139.38720703125
1694920642.0020893,216,113.84790802001953
1694920650.3854258,217,37.40441131591797
1694920659.660175,218,38.218936920166016
1694920673.1789753,219,94.487548828125
1694920687.8274114,220,109.03546142578125
1694920701.742202,221,115.29461669921875
1694920709.9983876,222,64.10011291503906
1694920723.9649765,223,131.19532775878906
1694920738.3803759,224,116.81487274169922
1694920748.9503477,225,52.35552978515625
1694920757.0853367,226,87.34868621826172
1694920769.812098,227,168.9371795654297
1694920777.5713053,228,70.64382934570312
1694920786.0010862,229,68.05158996582031
1694920797.260554,230,-13.763237953186035
1694920812.9196088,231,21.38869285583496
1694920828.1640558,232,-58.52117156982422
1694920839.438309,233,-15.433568954467773
1694920854.0036962,234,107.47020721435547
1694920867.222104,235,-63.23708724975586
1694920883.7399852,236,43.4968376159668
1694920899.800875,237,20.852033615112305
1694920915.4558556,238,118.74693298339844
1694920929.560385,239,89.77420043945312
1694920945.3947349,240,109.64662170410156
1694920962.8540003,241,107.02674865722656
1694920974.1699219,242,43.05500030517578
1694920988.9062414,243,106.5845718383789
1694920996.2517374,244,36.66560363769531
1694921007.491562,245,153.46795654296875
1694921021.6341906,246,116.5036392211914
1694921035.0880086,247,143.13832092285156
1694921048.0126364,248,113.10603332519531
1694921061.2093272,249,114.34331512451172
1694921075.081751,250,76.66129302978516
1694921090.2327585,251,100.18779754638672
1694921103.5422757,252,100.58221435546875
1694921117.4532511,253,119.3814697265625
1694921131.1539185,254,119.51860046386719
1694921143.9534316,255,129.57432556152344
1694921157.305157,256,104.74546813964844
1694921170.8850641,257,103.98888397216797
1694921184.6246362,258,85.14073181152344
1694921195.004289,259,11.718995094299316
1694921203.2382865,260,87.51189422607422
1694921218.6205115,261,35.02519226074219
1694921233.929109,262,102.00405883789062
1694921248.0806477,263,90.01251220703125
1694921263.2819443,264,123.16143035888672
1694921277.3692117,265,107.09361267089844
1694921285.0299275,266,28.71551513671875
1694921293.5141258,267,30.989757537841797
1694921307.2733765,268,121.3976821899414
1694921321.4601533,269,100.39643096923828
1694921335.0691042,270,90.54911041259766
1694921348.4268134,271,102.53857421875
1694921362.9998631,272,109.01615905761719
1694921378.0817912,273,101.43721771240234
1694921393.8398142,274,59.40367889404297
1694921407.2590554,275,129.9518280029297
1694921421.6006882,276,76.24724578857422
1694921435.036811,277,84.15950012207031
1694921448.693717,278,91.19529724121094
1694921462.6268542,279,92.91424560546875
1694921477.4941132,280,121.47225952148438
1694921492.2166693,281,97.37640380859375
1694921506.2535806,282,77.609375
1694921520.115753,283,98.18497467041016
1694921534.7285888,284,110.42794799804688
1694921543.1855128,285,-2.5725879669189453
1694921551.485098,286,-25.074621200561523
1694921565.2084792,287,25.118820190429688
1694921575.0261662,288,-31.325807571411133
1694921588.7702434,289,102.633056640625
1694921600.9588747,290,81.2005844116211
1694921617.4371648,291,16.927392959594727
1694921634.335655,292,50.49176788330078
1694921650.6420646,293,-9.278956413269043
1694921665.8166113,294,62.4936408996582
1694921681.7031844,295,80.967041015625
1694921691.5829217,296,-65.82301330566406
1694921706.966782,297,74.41053009033203
1694921722.16298,298,69.5753402709961
1694921738.4238205,299,91.37177276611328
1694921754.8816495,300,94.00892639160156
1694921770.8449388,301,5.3369460105896
1694921783.9222672,302,-10.398051261901855
1694921795.7467825,303,-6.256081581115723
1694921811.421546,304,43.643856048583984
1694921826.7280738,305,90.1512451171875
1694921840.4802966,306,105.48446655273438
1694921857.8988593,307,96.88528442382812
1694921868.4530096,308,93.33643341064453
1694921884.1348,309,24.47361183166504
1694921899.5362713,310,59.609920501708984
1694921913.243993,311,96.60001373291016
1694921927.2012093,312,93.23851013183594
1694921941.1300573,313,113.97817993164062
1694921948.734849,314,73.70394134521484
1694921962.0664139,315,103.93983459472656
1694921971.1828213,316,11.063854217529297
1694921986.1209552,317,128.98477172851562
1694921999.5556989,318,113.41522216796875
1694922013.2596595,319,119.90702056884766
1694922021.2345176,320,37.96527099609375
1694922035.43691,321,105.64057159423828
1694922047.7514791,322,150.10653686523438
1694922059.8705823,323,130.18150329589844
1694922072.9630828,324,97.18496704101562
1694922081.4315338,325,54.76847839355469
1694922093.7937016,326,105.81855010986328
1694922107.7391884,327,140.15567016601562
1694922116.4324164,328,168.74652099609375
1694922124.0231276,329,43.20537567138672
1694922132.6486907,330,74.34374237060547
1694922145.4990034,331,116.12579345703125
1694922154.1796882,332,66.51924896240234
1694922166.5387385,333,107.66349792480469
1694922178.8213377,334,120.40518188476562
1694922191.5052934,335,117.40570831298828
1694922204.296809,336,118.13529205322266
1694922217.0593312,337,151.55740356445312
1694922229.726296,338,107.12498474121094
1694922243.0977528,339,125.592041015625
1694922251.0144854,340,66.36780548095703
1694922259.1294029,341,75.96739959716797
1694922271.7155132,342,141.39166259765625
1694922284.821118,343,157.0503692626953
1694922300.7839434,344,107.2471694946289
1694922314.4960072,345,110.46031188964844
1694922328.5340612,346,129.6389923095703
1694922341.6602383,347,117.73577880859375
1694922355.7983298,348,117.79286193847656
1694922369.8585243,349,121.22928619384766
1694922378.7331448,350,59.529212951660156
1694922394.3369553,351,79.1987075805664
1694922409.9059682,352,61.14982986450195
1694922425.6487706,353,96.9030532836914
1694922438.915898,354,144.31637573242188
1694922452.2016964,355,140.90284729003906
1694922465.7319603,356,105.38395690917969
1694922475.4021397,357,36.846771240234375
1694922483.4498746,358,55.544960021972656
1694922496.6852434,359,102.30276489257812
1694922509.9971807,360,123.78083038330078
1694922525.6645753,361,103.00234985351562
1694922534.8394015,362,55.73191452026367
1694922549.5184608,363,100.12266540527344
1694922563.0358942,364,124.66719055175781
1694922576.7255995,365,110.50733184814453
1694922590.4217076,366,129.02218627929688
1694922602.9634397,367,134.59002685546875
1694922611.4819367,368,87.15277862548828
1694922624.8806226,369,162.2113800048828
1694922638.6471353,370,85.27928924560547
1694922652.150627,371,134.71876525878906
1694922665.0966408,372,86.56526947021484
1694922678.7545848,373,106.9493408203125
1694922691.3914528,374,98.92657470703125
1694922700.1057224,375,-159.42816162109375
1694922712.9720652,376,131.55393981933594
1694922726.614979,377,129.04244995117188
1694922739.5600429,378,148.0762939453125
1694922746.6620257,379,71.35814666748047
1694922753.7161229,380,44.22820281982422
1694922766.3131657,381,143.4627685546875
1694922774.3087246,382,55.74205780029297
1694922786.2424533,383,132.21273803710938
1694922799.0267508,384,124.93646240234375
1694922811.819687,385,123.06008911132812
1694922818.9173827,386,70.9891128540039
1694922829.2842205,387,144.38987731933594
1694922837.7510753,388,15.464766502380371
1694922851.3974726,389,118.90764617919922
1694922865.130846,390,113.54576873779297
1694922872.8786361,391,48.129024505615234
1694922886.554866,392,101.15821075439453
1694922899.4861784,393,109.95856475830078
1694922912.7550213,394,96.05210876464844
1694922922.8332222,395,-6.183572769165039
1694922935.6825705,396,80.2116470336914
1694922943.5879686,397,57.78200912475586
1694922952.9154136,398,15.081254005432129
1694922966.1995013,399,120.5927734375
1694922980.0796633,400,92.27484893798828
1694922993.1618826,401,137.73916625976562
1694923001.3244572,402,26.076499938964844
1694923014.3013804,403,110.55818176269531
1694923021.4722126,404,41.15149688720703
1694923033.7808652,405,104.77947235107422
1694923047.4722733,406,136.1754913330078
1694923060.4349172,407,127.46654510498047
1694923074.9231248,408,60.85607147216797
1694923088.242798,409,127.1923828125
1694923102.9351282,410,82.752685546875
1694923117.9149718,411,102.1026840209961
1694923132.7698433,412,100.60285949707031
1694923140.8948667,413,32.72007751464844
1694923149.3396626,414,42.17752456665039
1694923159.9883103,415,8.36905288696289
1694923173.9631743,416,142.70849609375
1694923183.137192,417,23.648855209350586
1694923196.847662,418,129.90174865722656
1694923210.13128,419,140.8255157470703
1694923224.0052557,420,125.20452880859375
1694923238.0076864,421,106.8755874633789
1694923251.0550096,422,92.918701171875
1694923264.1795797,423,118.3079833984375
1694923278.8751063,424,97.2779312133789
1694923291.4812307,425,100.08146667480469
1694923305.4230142,426,120.00933837890625
1694923318.716287,427,103.21842956542969
1694923331.5399284,428,131.6677703857422
1694923344.6518,429,115.05583190917969
1694923357.5295444,430,109.55260467529297
1694923371.9549656,431,96.96009826660156
1694923385.391115,432,102.10692596435547
1694923394.4069593,433,53.94371795654297
1694923406.8751879,434,144.08480834960938
1694923419.8953586,435,113.26036834716797
1694923433.2744246,436,112.246337890625
1694923441.4721985,437,57.70906448364258
1694923456.683836,438,144.25331115722656
1694923469.0874248,439,164.0634765625
1694923482.0563982,440,127.97718048095703
1694923495.5178173,441,153.41476440429688
1694923509.2694924,442,97.71771240234375
1694923524.7527165,443,131.05618286132812
1694923538.2594616,444,104.47899627685547
1694923547.0039346,445,44.477909088134766
1694923560.0852265,446,118.16432189941406
1694923573.0285428,447,131.84019470214844
1694923587.0184448,448,115.90691375732422
1694923594.7150292,449,82.1013412475586
1694923602.8060334,450,64.22369384765625
1694923616.9847488,451,107.49629211425781
1694923624.3147693,452,64.82192993164062
1694923634.08427,453,12.571425437927246
1694923647.996831,454,64.69769287109375
1694923660.834263,455,134.134521484375
1694923674.1380684,456,122.52388000488281
1694923683.6669924,457,-38.888221740722656
1694923697.8641455,458,89.30549621582031
1694923706.6911728,459,44.32928466796875
1694923719.9967582,460,115.30618286132812
1694923734.0024967,461,132.36720275878906
1694923747.1278787,462,125.82711791992188
1694923759.8503451,463,131.63845825195312
1694923774.2537224,464,109.52994537353516
1694923783.73112,465,37.08342361450195
1694923796.349847,466,113.16220092773438
1694923810.0212946,467,86.64186096191406
1694923823.116492,468,142.81765747070312
1694923837.1109343,469,126.4766616821289
1694923851.2102294,470,120.77272033691406
1694923858.6234255,471,68.48976135253906
1694923871.614412,472,130.2662811279297
1694923885.1632984,473,121.7249755859375
1694923892.2635722,474,51.27967071533203
1694923904.8283834,475,131.1569061279297
1694923916.5303526,476,115.0547103881836
1694923930.0351384,477,108.2162094116211
1694923942.454556,478,140.06166076660156
1694923950.2313418,479,21.862133026123047
1694923957.4827344,480,57.14476776123047
1694923969.5608945,481,112.76834869384766
1694923976.3468645,482,58.614356994628906
1694923989.5486636,483,111.36015319824219
1694923996.715799,484,88.58621978759766
1694924009.7031872,485,114.94046020507812
1694924021.9833217,486,132.30958557128906
1694924029.0151715,487,80.80079650878906
1694924041.3086982,488,106.41112518310547
1694924054.6794493,489,126.38970947265625
1694924062.3813255,490,82.5500259399414
1694924076.0084097,491,118.36019134521484
1694924083.5634208,492,79.51332092285156
1694924097.4297416,493,117.39643859863281
1694924110.9103084,494,127.39806365966797
1694924123.3571942,495,115.62879180908203
1694924136.671976,496,112.36980438232422
1694924149.2155035,497,142.49114990234375
1694924162.1603124,498,122.40119934082031
1694924175.8057282,499,110.97055053710938
1694924184.4450135,500,181.76611328125
1694924198.043913,501,128.3918914794922
1694924211.4720433,502,138.14671325683594
1694924224.0240726,503,115.553955078125
1694924236.3623836,504,132.86740112304688
1694924248.45571,505,119.6685562133789
1694924261.3532798,506,107.30330657958984
1694924274.0022795,507,134.78497314453125
1694924283.096001,508,80.33364868164062
1694924295.6242638,509,127.43890380859375
1694924308.7900457,510,134.1861114501953
1694924322.332735,511,127.43789672851562
1694924334.8446717,512,110.28257751464844
1694924342.1073604,513,67.24724578857422
1694924354.1529171,514,112.52737426757812
1694924368.0118015,515,130.95632934570312
1694924382.1355052,516,103.78468322753906
1694924395.0250828,517,115.64513397216797
1694924402.2853706,518,70.47770690917969
1694924410.5454385,519,84.09358978271484
1694924418.7276735,520,27.07248306274414
1694924431.3057575,521,123.24092864990234
1694924438.8072772,522,57.06117248535156
1694924451.471821,523,138.4179229736328
1694924459.538809,524,56.82833480834961
1694924467.849625,525,70.75653839111328
1694924480.4070518,526,108.39273071289062
1694924494.10546,527,120.22004699707031
1694924507.9581711,528,115.03752136230469
1694924514.5244036,529,-119.21987915039062
1694924527.03938,530,130.6369171142578
1694924539.290663,531,107.44850158691406
1694924552.0521257,532,94.47206115722656
1694924566.440447,533,88.65460968017578
1694924579.711275,534,147.57896423339844
1694924593.5828774,535,86.57351684570312
1694924606.5926244,536,118.73162841796875
1694924619.32313,537,147.29251098632812
1694924630.6106977,538,-8.58849048614502
1694924639.9651105,539,67.70791625976562
1694924652.7349582,540,132.76828002929688
1694924666.9763002,541,114.3791275024414
1694924680.7776208,542,133.7425994873047
1694924694.07952,543,121.23951721191406
1694924707.8974102,544,92.267333984375
1694924721.248155,545,120.65888977050781
1694924734.5532632,546,120.1254653930664
1694924747.3974895,547,115.3832015991211
1694924759.9431336,548,118.06163024902344
1694924772.3673797,549,102.30301666259766
1694924785.9692616,550,109.77640533447266
1694924799.9910128,551,129.11122131347656
1694924813.453989,552,114.13629913330078
1694924826.9667726,553,128.8993682861328
1694924840.6281126,554,91.35325622558594
1694924853.8322718,555,114.1215591430664
1694924867.9070754,556,101.43865966796875
1694924882.384548,557,94.90788269042969
1694924890.5010402,558,35.935325622558594
1694924903.732677,559,128.72232055664062
1694924916.6234028,560,125.30059814453125
1694924924.2630925,561,72.57313537597656
1694924936.833802,562,111.94295501708984
1694924951.3781536,563,89.17529296875
1694924964.2626562,564,113.11527252197266
1694924971.409178,565,57.62362289428711
1694924985.3255525,566,101.66276550292969
